trade_date,total_amt_yi,dual_amt_yi,dual_ratio,rzye_yi,circ_mv_yi,margin_ratio,turnover
20171226,3643.7,526.3,0.1444,10216.4,426419.8,0.02396,0.00854
20171227,4099.0,543.1,0.1325,10234.5,422548.5,0.02422,0.0097
20171228,4241.6,540.1,0.1273,10268.8,425096.0,0.02416,0.00998
20171229,3657.0,490.7,0.1342,10217.6,429515.4,0.02379,0.00851
20180102,4452.5,469.2,0.1054,10251.5,435243.0,0.02355,0.01023
20180103,5313.9,632.6,0.1191,10268.5,438937.5,0.02339,0.01211
20180104,4961.3,568.7,0.1146,10289.2,441571.8,0.0233,0.01124
20180105,4987.8,554.6,0.1112,10288.1,442232.9,0.02326,0.01128
20180108,5582.2,608.1,0.1089,10341.9,444929.4,0.02324,0.01255
20180109,4822.1,528.9,0.1097,10378.7,445990.4,0.02327,0.01081
20180110,5161.0,604.0,0.117,10425.1,446443.3,0.02335,0.01156
20180111,4770.4,667.2,0.1399,10455.8,447242.9,0.02338,0.01067
20180112,4611.0,578.4,0.1254,10435.6,447401.7,0.02332,0.01031
20180115,5853.9,666.4,0.1138,10451.9,444265.8,0.02353,0.01318
20180116,5350.2,578.4,0.1081,10507.9,447770.7,0.02347,0.01195
20180117,6096.8,672.0,0.1102,10524.5,447270.8,0.02353,0.01363
20180118,4845.5,512.7,0.1058,10598.8,449900.3,0.02356,0.01077
20180119,5411.2,587.7,0.1086,10610.6,451213.0,0.02352,0.01199
20180122,5169.0,706.7,0.1367,10662.6,454616.8,0.02345,0.01137
20180123,5211.5,585.8,0.1124,10714.1,459411.0,0.02332,0.01134
20180124,6004.9,916.2,0.1526,10758.4,461232.6,0.02333,0.01302
20180125,5810.5,978.9,0.1685,10763.6,460008.0,0.0234,0.01263
20180126,5016.4,707.6,0.1411,10742.7,461008.9,0.0233,0.01088
20180129,5548.9,729.9,0.1315,10779.9,455179.1,0.02368,0.01219
20180130,4374.1,577.2,0.132,10784.0,451117.3,0.02391,0.0097
20180131,4937.1,686.4,0.139,10742.7,448516.8,0.02395,0.01101
20180201,5666.4,688.6,0.1215,10617.5,441587.2,0.02404,0.01283
20180202,4624.4,596.5,0.129,10527.6,440089.5,0.02392,0.01051
20180205,4471.3,476.6,0.1066,10507.7,439696.1,0.0239,0.01017
20180206,5590.9,614.1,0.1098,10345.2,421972.5,0.02452,0.01325
20180207,5261.8,636.1,0.1209,10291.5,414471.7,0.02483,0.0127
20180208,4116.5,573.6,0.1393,10259.3,411198.2,0.02495,0.01001
20180209,4936.7,616.9,0.125,10079.3,395175.9,0.02551,0.01249
20180212,3494.7,534.8,0.153,10004.4,401880.0,0.02489,0.0087
20180213,3469.3,507.5,0.1463,9913.3,405815.6,0.02443,0.00855
20180214,2367.2,352.1,0.1487,9777.7,409317.0,0.02389,0.00578
20180222,3250.3,451.0,0.1388,9825.1,419577.4,0.02342,0.00775
20180223,3324.2,480.0,0.1444,9826.7,420980.4,0.02334,0.0079
20180226,4669.8,718.7,0.1539,9877.2,429657.1,0.02299,0.01087
20180227,4608.8,820.1,0.1779,9887.8,425530.1,0.02324,0.01083
20180228,4247.2,775.0,0.1825,9903.0,423145.6,0.0234,0.01004
20180301,4322.9,821.2,0.19,9934.5,425821.9,0.02333,0.01015
20180302,4166.6,799.0,0.1918,9927.4,423949.6,0.02342,0.00983
20180305,3861.9,685.0,0.1774,9924.5,423960.6,0.02341,0.00911
20180306,4981.3,821.5,0.1649,9954.4,429539.6,0.02317,0.0116
20180307,4283.1,699.1,0.1632,9945.0,427102.7,0.02328,0.01003
20180308,4028.5,697.8,0.1732,9955.2,429539.2,0.02318,0.00938
20180309,5118.6,1103.2,0.2155,9948.3,434150.1,0.02291,0.01179
20180312,6067.7,1222.1,0.2014,10002.0,438295.1,0.02282,0.01384
20180313,5021.9,1002.1,0.1996,10006.0,434893.1,0.02301,0.01155
20180314,4456.1,837.9,0.188,10025.7,432312.9,0.02319,0.01031
20180315,4351.0,805.5,0.1851,10037.1,433752.4,0.02314,0.01003
20180316,3958.9,704.6,0.178,10013.0,430787.6,0.02324,0.00919
20180319,3967.3,778.3,0.1962,10027.1,432564.2,0.02318,0.00917
20180320,4020.3,810.7,0.2017,10032.2,433735.3,0.02313,0.00927
20180321,4813.9,944.8,0.1963,10053.0,432380.6,0.02325,0.01113
20180322,4236.9,772.3,0.1823,10061.2,429894.8,0.0234,0.00986
20180323,6348.7,1042.8,0.1643,9896.2,414510.1,0.02387,0.01532
20180326,4707.9,836.6,0.1777,9939.9,414160.3,0.024,0.01137
20180327,5403.6,1095.2,0.2027,9961.9,419323.6,0.02376,0.01289
20180328,4998.5,1085.0,0.2171,9958.1,413423.8,0.02409,0.01209
20180329,4788.5,965.1,0.2015,9978.4,419221.9,0.0238,0.01142
20180330,4967.2,1175.0,0.2365,9957.6,421303.9,0.02364,0.01179
20180402,5744.6,1295.2,0.2255,9988.6,421729.8,0.02368,0.01362
20180403,4828.7,1084.0,0.2245,9987.6,418572.4,0.02386,0.01154
20180404,4718.7,1001.5,0.2122,9928.1,417608.4,0.02377,0.0113
20180409,4366.8,933.6,0.2138,9958.8,417550.0,0.02385,0.01046
20180410,4851.5,1057.2,0.2179,9946.5,423947.9,0.02346,0.01144
20180411,4815.1,978.3,0.2032,9953.5,426019.3,0.02336,0.0113
20180412,4286.0,897.7,0.2094,9956.9,422626.0,0.02356,0.01014
20180413,3962.3,881.0,0.2223,9942.3,420782.3,0.02363,0.00942
20180416,4505.4,949.8,0.2108,9957.2,414390.5,0.02403,0.01087
20180417,4662.5,983.0,0.2108,9933.8,406001.3,0.02447,0.01148
20180418,4943.2,1067.4,0.2159,9931.8,409647.9,0.02424,0.01207
20180419,4830.9,1038.0,0.2149,9911.9,413573.2,0.02397,0.01168
20180420,4472.3,955.5,0.2136,9860.4,406997.9,0.02423,0.01099
20180423,3937.4,843.1,0.2141,9872.5,406912.4,0.02426,0.00968
20180424,4522.7,915.8,0.2025,9856.0,416030.9,0.02369,0.01087
20180425,4194.2,1010.4,0.2409,9869.5,415430.4,0.02376,0.0101
20180426,4249.2,900.9,0.212,9860.8,408369.9,0.02415,0.01041
20180427,4119.4,836.5,0.2031,9789.0,410521.3,0.02385,0.01003
20180502,3850.6,775.1,0.2013,9781.6,410904.7,0.02381,0.00937
20180503,4073.1,846.0,0.2077,9770.4,414662.7,0.02356,0.00982
20180504,3603.4,761.7,0.2114,9747.5,413270.3,0.02359,0.00872
20180507,4217.7,843.8,0.2001,9770.2,419292.4,0.0233,0.01006
20180508,4435.9,854.8,0.1927,9782.0,422903.2,0.02313,0.01049
20180509,3824.4,826.3,0.2161,9808.0,422724.1,0.0232,0.00905
20180510,4125.5,903.3,0.219,9828.9,425277.7,0.02311,0.0097
20180511,4139.9,875.1,0.2114,9793.1,423027.4,0.02315,0.00979
20180514,4070.7,787.4,0.1934,9800.9,424602.1,0.02308,0.00959
20180515,3779.8,755.5,0.1999,9810.7,427252.6,0.02296,0.00885
20180516,4017.3,752.3,0.1873,9816.7,425221.6,0.02309,0.00945
20180517,3569.7,681.8,0.191,9836.7,422983.2,0.02326,0.00844
20180518,3760.5,694.6,0.1847,9817.2,427819.8,0.02295,0.00879
20180521,4610.2,888.2,0.1927,9850.0,430969.1,0.02286,0.0107
20180522,4381.1,882.2,0.2014,9889.8,431040.8,0.02294,0.01016
20180523,4606.1,939.4,0.2039,9910.0,425087.5,0.02331,0.01084
20180524,3821.3,788.5,0.2063,9927.3,422577.2,0.02349,0.00904
20180525,3983.8,828.4,0.208,9892.5,419386.8,0.02359,0.0095
20180528,3978.8,775.8,0.195,9898.1,420428.1,0.02354,0.00946
20180529,4074.9,780.3,0.1915,9884.5,416820.6,0.02371,0.00978
20180530,4378.3,834.1,0.1905,9839.6,405060.3,0.02429,0.01081
20180531,4070.4,693.7,0.1704,9830.5,412073.5,0.02386,0.00988
20180601,3753.1,665.3,0.1773,9785.9,408735.4,0.02394,0.00918
20180604,3455.1,589.1,0.1705,9760.3,411741.6,0.0237,0.00839
20180605,3705.8,691.4,0.1866,9761.2,416150.6,0.02346,0.0089
20180606,3598.0,700.3,0.1946,9754.9,415091.2,0.0235,0.00867
20180607,3599.7,641.1,0.1781,9754.8,414061.1,0.02356,0.00869
20180608,3539.3,622.0,0.1757,9722.4,408779.6,0.02378,0.00866
20180611,3207.4,581.9,0.1814,9706.2,407387.7,0.02383,0.00787
20180612,3508.8,625.9,0.1784,9703.1,412033.1,0.02355,0.00852
20180613,3427.2,589.1,0.1719,9677.4,408632.4,0.02368,0.00839
20180614,3171.9,544.0,0.1715,9673.1,407176.9,0.02376,0.00779
20180615,3558.1,633.4,0.178,9590.4,402849.8,0.02381,0.00883
20180619,4731.8,684.0,0.1446,9375.3,384370.0,0.02439,0.01231
20180620,3480.1,670.5,0.1927,9317.8,387164.5,0.02407,0.00899
20180621,3561.6,645.7,0.1813,9242.7,380998.0,0.02426,0.00935
20180622,2991.6,624.9,0.2089,9194.7,383791.5,0.02396,0.00779
20180625,3077.5,581.3,0.1889,9173.8,380377.9,0.02412,0.00809
20180626,3256.8,661.5,0.2031,9178.8,380056.3,0.02415,0.00857
20180627,3260.6,630.4,0.1933,9164.3,375563.8,0.0244,0.00868
20180628,3059.8,627.4,0.2051,9144.6,372077.7,0.02458,0.00822
20180629,3429.6,783.8,0.2285,9129.1,381655.2,0.02392,0.00899
20180702,3574.9,752.3,0.2104,9110.6,374898.0,0.0243,0.00954
20180703,3937.6,849.2,0.2157,9126.1,377035.7,0.0242,0.01044
20180704,3295.7,732.3,0.2222,9072.7,372279.9,0.02437,0.00885
20180705,3153.6,634.6,0.2012,9023.8,367525.5,0.02455,0.00858
20180706,3562.6,760.8,0.2136,8988.1,369258.8,0.02434,0.00965
20180709,3258.2,665.1,0.2041,8969.6,379542.1,0.02363,0.00858
20180710,3260.9,701.2,0.215,8962.8,382017.4,0.02346,0.00854
20180711,3410.9,796.3,0.2335,8920.1,374979.5,0.02379,0.0091
20180712,4157.2,981.7,0.2361,8941.6,383711.7,0.0233,0.01083
20180713,3660.3,869.0,0.2374,8906.0,384004.6,0.02319,0.00953
20180716,3253.4,779.9,0.2397,8909.5,383203.1,0.02325,0.00849
20180717,3086.0,704.4,0.2283,8918.8,381477.0,0.02338,0.00809
20180718,3373.4,767.9,0.2276,8911.1,379906.4,0.02346,0.00888
20180719,3109.2,679.6,0.2186,8892.1,377959.1,0.02353,0.00823
20180720,3482.8,683.4,0.1962,8864.1,385501.5,0.02299,0.00903
20180723,4109.7,777.9,0.1893,8848.0,389414.3,0.02272,0.01055
20180724,4927.2,832.6,0.169,8846.1,396043.7,0.02234,0.01244
20180725,3972.2,811.8,0.2044,8857.0,396253.4,0.02235,0.01002
20180726,3801.9,761.5,0.2003,8877.9,393271.9,0.02257,0.00967
20180727,3106.1,592.6,0.1908,8850.9,391786.2,0.02259,0.00793
20180730,3265.9,566.7,0.1735,8849.3,389881.7,0.0227,0.00838
20180731,2730.8,491.2,0.1799,8843.6,391148.8,0.02261,0.00698
20180801,3284.0,527.3,0.1606,8827.4,384103.0,0.02298,0.00855
20180802,3790.6,635.8,0.1677,8806.8,376009.6,0.02342,0.01008
20180803,2846.3,449.8,0.158,8764.7,371522.8,0.02359,0.00766
20180806,2907.9,470.2,0.1617,8737.0,366153.1,0.02386,0.00794
20180807,3165.2,501.3,0.1584,8716.3,377576.0,0.02308,0.00838
20180808,3051.5,478.8,0.1569,8688.4,372191.2,0.02334,0.0082
20180809,3469.4,605.4,0.1745,8694.9,380328.6,0.02286,0.00912
20180810,2881.6,515.1,0.1787,8662.1,379783.0,0.02281,0.00759
20180813,3005.4,555.4,0.1848,8674.2,379219.5,0.02287,0.00793
20180814,2684.8,483.2,0.18,8680.1,378617.1,0.02293,0.00709
20180815,2778.9,489.0,0.176,8676.5,370644.6,0.02341,0.0075
20180816,2705.9,475.5,0.1757,8675.5,367875.8,0.02358,0.00736
20180817,2654.1,464.5,0.175,8639.9,364214.6,0.02372,0.00729
20180820,2646.3,494.0,0.1867,8621.6,369495.2,0.02333,0.00716
20180821,2807.3,516.5,0.184,8592.4,374847.3,0.02292,0.00749
20180822,2292.2,445.4,0.1943,8574.9,371847.9,0.02306,0.00616
20180823,2521.0,484.6,0.1922,8576.7,373381.7,0.02297,0.00675
20180824,2390.9,420.4,0.1758,8549.7,373996.8,0.02286,0.00639
20180827,3231.4,558.2,0.1727,8550.9,382585.2,0.02235,0.00845
20180828,2913.3,510.2,0.1751,8546.2,382494.0,0.02234,0.00762
20180829,2462.4,441.4,0.1793,8548.2,380979.8,0.02244,0.00646
20180830,2533.6,444.8,0.1756,8541.4,376231.5,0.0227,0.00673
20180831,2484.1,402.6,0.1621,8502.8,374218.9,0.02272,0.00664
20180903,2429.5,437.6,0.1801,8497.1,373921.8,0.02272,0.0065
20180904,2678.3,506.3,0.1891,8498.4,378139.9,0.02247,0.00708
20180905,2586.7,496.1,0.1918,8491.5,371823.1,0.02284,0.00696
20180906,2495.2,488.0,0.1956,8493.1,369112.5,0.02301,0.00676
20180907,2719.9,539.4,0.1983,8460.0,370281.6,0.02285,0.00735
20180910,2477.3,458.3,0.185,8432.5,362545.1,0.02326,0.00683
20180911,2210.4,393.1,0.1778,8421.1,362289.0,0.02324,0.0061
20180912,2177.6,411.0,0.1887,8423.0,360712.7,0.02335,0.00604
20180913,2608.5,485.4,0.1861,8420.0,365046.0,0.02307,0.00715
20180914,2508.0,477.3,0.1903,8378.1,364159.6,0.02301,0.00689
20180917,2068.4,381.0,0.1842,8359.1,359961.0,0.02322,0.00575
20180918,2536.3,425.7,0.1679,8357.9,366735.5,0.02279,0.00692
20180919,3198.5,526.2,0.1645,8328.5,370951.8,0.02245,0.00862
20180920,2504.4,413.8,0.1652,8305.8,370794.5,0.0224,0.00675
20180921,3214.1,464.1,0.1444,8263.5,379917.4,0.02175,0.00846
20180925,2423.6,355.0,0.1465,8274.8,377883.6,0.0219,0.00641
20180926,3103.1,465.9,0.1501,8257.8,381514.3,0.02164,0.00813
20180927,2859.6,495.1,0.1731,8232.5,377754.0,0.02179,0.00757
20180928,2630.9,414.2,0.1574,8151.4,382896.3,0.02129,0.00687
20181008,2886.7,400.6,0.1388,8199.6,367887.9,0.02229,0.00785
20181009,2317.3,352.2,0.152,8199.8,369010.1,0.02222,0.00628
20181010,2358.9,361.9,0.1534,8197.2,369425.2,0.02219,0.00639
20181011,3582.5,537.9,0.1501,8056.5,348696.0,0.0231,0.01027
20181012,3087.2,471.9,0.1529,7930.7,351633.4,0.02255,0.00878
20181015,2386.5,404.0,0.1693,7880.8,346266.0,0.02276,0.00689
20181016,2359.0,411.9,0.1746,7795.7,342861.7,0.02274,0.00688
20181017,2584.0,483.2,0.187,7750.4,345303.8,0.02245,0.00748
20181018,2396.0,486.2,0.2029,7699.5,334980.8,0.02298,0.00715
20181019,2868.6,533.0,0.1858,7648.6,343778.2,0.02225,0.00834
20181022,4217.8,728.1,0.1726,7655.4,358732.5,0.02134,0.01176
20181023,3574.9,605.0,0.1692,7666.0,350497.2,0.02187,0.0102
20181024,2970.3,497.9,0.1676,7666.7,351060.4,0.02184,0.00846
20181025,2924.5,488.8,0.1671,7658.4,350240.4,0.02187,0.00835
20181026,2825.2,443.4,0.1569,7642.2,350041.9,0.02183,0.00807
20181029,2552.9,378.9,0.1484,7650.8,345295.6,0.02216,0.00739
20181030,3108.0,472.9,0.1521,7629.0,348949.3,0.02186,0.00891
20181031,3147.4,470.4,0.1495,7621.1,353781.8,0.02154,0.0089
20181101,3832.0,617.7,0.1612,7617.6,355563.7,0.02142,0.01078
20181102,4510.7,731.9,0.1623,7591.8,366782.4,0.0207,0.0123
20181105,3934.5,722.7,0.1837,7610.4,366605.7,0.02076,0.01073
20181106,3138.0,527.9,0.1682,7621.0,366007.2,0.02082,0.00857
20181107,3388.9,607.1,0.1791,7623.2,364255.9,0.02093,0.0093
20181108,2965.1,499.9,0.1686,7616.8,363419.9,0.02096,0.00816
20181109,2742.0,431.8,0.1575,7613.9,359332.3,0.02119,0.00763
20181112,3391.2,617.4,0.1821,7639.0,365201.2,0.02092,0.00929
20181113,4553.9,812.9,0.1785,7650.4,369795.5,0.02069,0.01231
20181114,4108.1,685.7,0.1669,7670.5,367102.2,0.02089,0.01119
20181115,4037.7,735.2,0.1821,7690.5,372398.4,0.02065,0.01084
20181116,4754.9,790.8,0.1663,7679.3,375041.7,0.02048,0.01268
20181119,4400.0,647.2,0.1471,7709.4,378525.8,0.02037,0.01162
20181120,4218.0,667.8,0.1583,7733.5,369488.5,0.02093,0.01142
20181121,3470.7,583.3,0.1681,7737.1,371022.7,0.02085,0.00935
20181122,3052.2,514.1,0.1684,7739.2,370803.9,0.02087,0.00823
20181123,3583.2,622.9,0.1738,7688.1,361277.2,0.02128,0.00992
20181126,2548.5,438.8,0.1722,7677.8,360919.8,0.02127,0.00706
20181127,2509.5,455.0,0.1813,7676.7,361337.1,0.02125,0.00694
20181128,2922.0,543.8,0.1861,7671.5,365693.5,0.02098,0.00799
20181129,3104.7,560.3,0.1805,7647.5,360165.7,0.02123,0.00862
20181130,2669.8,476.0,0.1783,7621.1,363372.3,0.02097,0.00735
20181203,4248.0,695.6,0.1637,7630.0,373694.9,0.02042,0.01137
20181204,3301.6,555.2,0.1682,7630.9,375226.4,0.02034,0.0088
20181205,3221.3,585.8,0.1819,7632.3,373648.7,0.02043,0.00862
20181206,3108.2,569.1,0.1831,7646.5,366670.2,0.02085,0.00848
20181207,2408.7,452.5,0.1878,7631.6,367765.6,0.02075,0.00655
20181210,2406.1,441.1,0.1833,7639.5,364946.8,0.02093,0.00659
20181211,2184.1,411.6,0.1884,7634.6,366756.1,0.02082,0.00596
20181212,2226.2,420.6,0.1889,7626.9,367766.6,0.02074,0.00605
20181213,3047.4,512.0,0.168,7627.7,372131.6,0.0205,0.00819
20181214,2919.4,514.2,0.1761,7589.0,365300.4,0.02077,0.00799
20181217,2383.2,414.5,0.1739,7598.8,365553.2,0.02079,0.00652
20181218,2299.9,398.5,0.1733,7599.6,362444.9,0.02097,0.00635
20181219,2172.3,388.1,0.1787,7581.9,358324.7,0.02116,0.00606
20181220,2311.5,385.3,0.1667,7595.5,357329.7,0.02126,0.00647
20181221,2361.7,397.1,0.1682,7576.5,353997.2,0.0214,0.00667
20181224,2132.5,413.6,0.1939,7578.2,356439.4,0.02126,0.00598
20181225,2758.2,529.2,0.1919,7565.6,351423.2,0.02153,0.00785
20181226,2312.8,462.1,0.1998,7559.9,350521.7,0.02157,0.0066
20181227,2638.7,496.5,0.1881,7551.8,347937.3,0.0217,0.00758
20181228,2397.4,437.1,0.1823,7489.8,349862.4,0.02141,0.00685
20190102,2261.8,407.2,0.18,7497.5,347548.7,0.02157,0.00651
20190103,2520.1,459.8,0.1824,7489.7,346776.0,0.0216,0.00727
20190104,3221.4,558.2,0.1733,7501.6,354636.0,0.02115,0.00908
20190107,3472.0,619.3,0.1784,7509.6,358466.5,0.02095,0.00969
20190108,2996.4,548.2,0.183,7504.0,357867.2,0.02097,0.00837
20190109,3790.7,648.9,0.1712,7493.3,360409.8,0.02079,0.01052
20190110,3132.7,549.6,0.1754,7490.0,360896.0,0.02075,0.00868
20190111,2960.2,537.9,0.1817,7472.5,363495.6,0.02056,0.00814
20190114,2830.9,518.2,0.183,7477.8,361132.5,0.02071,0.00784
20190115,3194.4,538.1,0.1684,7470.9,366428.5,0.02039,0.00872
20190116,3045.1,530.6,0.1742,7446.8,366367.8,0.02033,0.00831
20190117,2940.3,492.0,0.1673,7434.8,364429.5,0.0204,0.00807
20190118,3264.9,478.5,0.1466,7402.1,369356.2,0.02004,0.00884
20190121,3130.3,492.8,0.1574,7399.6,370913.5,0.01995,0.00844
20190122,2785.6,473.4,0.1699,7414.6,366382.8,0.02024,0.0076
20190123,2438.9,421.0,0.1726,7410.2,366782.5,0.0202,0.00665
20190124,3004.4,533.9,0.1777,7403.7,368582.0,0.02009,0.00815
20190125,3127.6,533.2,0.1705,7351.0,369698.7,0.01988,0.00846
20190128,2997.5,500.9,0.1671,7330.0,369751.8,0.01982,0.00811
20190129,2936.8,485.2,0.1652,7303.8,368469.2,0.01982,0.00797
20190130,2371.7,406.7,0.1715,7270.4,365256.7,0.0199,0.00649
20190131,2856.7,460.9,0.1613,7219.5,365976.3,0.01973,0.00781
20190201,2616.1,453.3,0.1733,7109.2,372125.8,0.0191,0.00703
20190211,3196.8,533.4,0.1668,7159.8,379524.9,0.01887,0.00842
20190212,3649.7,584.7,0.1602,7193.1,382440.8,0.01881,0.00954
20190213,4738.8,753.0,0.1589,7243.2,389231.5,0.01861,0.01217
20190214,4171.9,688.3,0.165,7280.9,389994.7,0.01867,0.0107
20190215,4181.2,678.7,0.1623,7323.7,385367.7,0.019,0.01085
20190218,5474.2,912.2,0.1666,7374.9,397326.2,0.01856,0.01378
20190219,6055.4,1016.1,0.1678,7434.9,397498.3,0.0187,0.01523
20190220,4991.1,809.9,0.1623,7480.2,395138.8,0.01893,0.01263
20190221,6183.3,1079.4,0.1746,7517.7,397477.5,0.01891,0.01556
20190222,6219.0,1033.6,0.1662,7572.0,405294.0,0.01868,0.01534
20190225,10397.9,1570.7,0.1511,7751.7,427096.7,0.01815,0.02435
20190226,10970.5,1747.6,0.1593,7849.1,424171.8,0.0185,0.02586
20190227,8908.0,1361.6,0.1528,7947.8,423582.0,0.01876,0.02103
20190228,6620.1,1074.1,0.1623,7965.0,422608.8,0.01885,0.01566
20190301,6641.5,1075.5,0.1619,7962.2,430600.6,0.01849,0.01542
20190304,10459.4,1646.1,0.1574,8070.0,435992.0,0.01851,0.02399
20190305,8960.9,1580.1,0.1763,8203.0,441403.6,0.01858,0.0203
20190306,11058.1,1850.4,0.1673,8332.8,447076.3,0.01864,0.02473
20190307,11661.2,1933.2,0.1658,8494.9,447606.1,0.01898,0.02605
20190308,11836.1,2028.9,0.1714,8549.7,429982.0,0.01988,0.02753
20190311,9441.5,1754.4,0.1858,8683.9,441519.6,0.01967,0.02138
20190312,11367.9,2126.0,0.187,8772.4,446953.1,0.01963,0.02543
20190313,10510.4,1840.4,0.1751,8811.7,440859.8,0.01999,0.02384
20190314,8122.6,1393.6,0.1716,8800.0,434416.8,0.02026,0.0187
20190315,7502.3,1158.9,0.1545,8773.2,439835.7,0.01995,0.01706
20190318,8323.1,1150.8,0.1383,8835.2,451095.0,0.01959,0.01845
20190319,7754.6,1168.0,0.1506,8891.4,450716.8,0.01973,0.0172
20190320,7797.4,1197.5,0.1536,8929.4,450424.1,0.01982,0.01731
20190321,8856.7,1361.2,0.1537,9022.9,451996.1,0.01996,0.01959
20190322,8016.2,1177.8,0.1469,9016.9,452581.0,0.01992,0.01771
20190325,8192.8,1214.9,0.1483,9095.1,444419.9,0.02047,0.01843
20190326,7682.0,1214.8,0.1581,9083.4,436754.8,0.0208,0.01759
20190327,6646.4,1016.8,0.153,9105.7,440297.4,0.02068,0.0151
20190328,6635.8,1026.8,0.1547,9114.1,435941.9,0.02091,0.01522
20190329,8360.2,1222.0,0.1462,9132.4,451134.7,0.02024,0.01853
20190401,10434.3,1512.3,0.1449,9213.8,461737.5,0.01995,0.0226
20190402,10382.5,1649.4,0.1589,9293.7,462967.6,0.02007,0.02243
20190403,9331.3,1378.2,0.1477,9352.8,467765.4,0.01999,0.01995
20190404,10044.7,1462.4,0.1456,9369.2,472411.2,0.01983,0.02126
20190408,10666.3,1506.1,0.1412,9510.8,473153.7,0.0201,0.02254
20190409,8399.7,1221.7,0.1454,9555.3,475822.8,0.02008,0.01765
20190410,8986.3,1376.6,0.1532,9602.2,476161.8,0.02017,0.01887
20190411,8171.1,1222.4,0.1496,9599.0,467541.8,0.02053,0.01748
20190412,6571.6,980.4,0.1492,9571.0,467327.9,0.02048,0.01406
20190415,7754.0,1120.7,0.1445,9590.7,465839.1,0.02059,0.01665
20190416,7907.7,1201.8,0.152,9664.5,476651.2,0.02028,0.01659
20190417,8299.1,1342.2,0.1617,9717.6,479605.0,0.02026,0.0173
20190418,7531.9,1167.8,0.155,9741.3,477587.4,0.0204,0.01577
20190419,7202.1,1099.3,0.1526,9755.6,481645.7,0.02025,0.01495
20190422,8039.5,1165.8,0.145,9800.8,473734.0,0.02069,0.01697
20190423,7327.7,1050.4,0.1434,9784.8,471002.6,0.02077,0.01556
20190424,6520.7,995.7,0.1527,9822.6,473618.2,0.02074,0.01377
20190425,7331.1,1125.2,0.1535,9769.2,460225.2,0.02123,0.01593
20190426,6237.7,966.6,0.155,9738.6,454447.7,0.02143,0.01373
20190429,6457.6,1044.6,0.1618,9649.2,448841.5,0.0215,0.01439
20190430,4970.0,757.5,0.1524,9525.0,451076.3,0.02112,0.01102
20190506,6582.4,900.7,0.1368,9419.6,424697.4,0.02218,0.0155
20190507,5382.9,791.3,0.147,9372.7,428520.4,0.02187,0.01256
20190508,4889.8,754.5,0.1543,9362.6,421548.3,0.02221,0.0116
20190509,4342.2,683.4,0.1574,9346.8,415836.7,0.02248,0.01044
20190510,6105.8,998.1,0.1635,9342.4,430089.3,0.02172,0.0142
20190513,4664.8,768.1,0.1647,9310.3,425349.3,0.02189,0.01097
20190514,4556.5,755.5,0.1658,9300.3,422585.7,0.02201,0.01078
20190515,5128.4,816.2,0.1592,9301.9,431415.1,0.02156,0.01189
20190516,5223.4,820.0,0.157,9299.5,433218.0,0.02147,0.01206
20190517,5736.8,938.2,0.1635,9244.8,421473.2,0.02193,0.01361
20190520,4626.3,781.2,0.1689,9242.3,419409.0,0.02204,0.01103
20190521,4794.6,809.1,0.1688,9252.5,426040.6,0.02172,0.01125
20190522,4692.6,827.7,0.1764,9234.8,427231.9,0.02162,0.01098
20190523,4645.9,880.3,0.1895,9206.6,419842.7,0.02193,0.01107
20190524,3808.5,696.8,0.183,9163.8,419159.1,0.02186,0.00909
20190527,4526.1,826.2,0.1825,9209.1,426307.6,0.0216,0.01062
20190528,4993.7,861.9,0.1726,9187.8,428739.7,0.02143,0.01165
20190529,4459.3,761.0,0.1706,9191.1,429533.1,0.0214,0.01038
20190530,4535.0,791.2,0.1745,9184.7,427494.5,0.02148,0.01061
20190531,4374.5,777.3,0.1777,9148.1,426367.5,0.02146,0.01026
20190603,4791.3,835.6,0.1744,9131.7,423934.6,0.02154,0.0113
20190604,4223.9,755.9,0.179,9095.3,419537.1,0.02168,0.01007
20190605,4077.3,743.4,0.1823,9073.4,419361.5,0.02164,0.00972
20190606,3866.5,694.0,0.1795,9018.0,414017.2,0.02178,0.00934
20190610,3667.2,627.2,0.171,9012.8,418840.1,0.02152,0.00876
20190611,5652.8,950.4,0.1681,9029.8,431731.9,0.02092,0.01309
20190612,5133.7,895.1,0.1744,9047.6,429038.1,0.02109,0.01197
20190613,4497.2,854.6,0.19,9064.2,429841.0,0.02109,0.01046
20190614,4488.3,844.6,0.1882,9018.7,424768.6,0.02123,0.01057
20190617,3356.7,633.8,0.1888,9019.1,425049.4,0.02122,0.0079
20190618,3217.5,617.0,0.1918,9006.1,425736.7,0.02115,0.00756
20190619,5039.7,911.8,0.1809,8997.8,430606.8,0.0209,0.0117
20190620,6028.7,967.1,0.1604,9020.2,440478.3,0.02048,0.01369
20190621,6216.0,1194.4,0.1922,9011.0,443670.8,0.02031,0.01401
20190624,4949.8,1010.9,0.2042,9051.2,444071.7,0.02038,0.01115
20190625,5134.5,896.9,0.1747,9066.7,440148.6,0.0206,0.01167
20190626,3917.4,805.8,0.2057,9062.4,439885.5,0.0206,0.00891
20190627,4758.3,923.1,0.194,9065.6,443935.6,0.02042,0.01072
20190628,4154.5,820.2,0.1974,9019.6,441068.0,0.02045,0.00942
20190701,6140.1,1113.1,0.1813,9069.1,452713.0,0.02003,0.01356
